comment_id,text,severity_id,target_id,has_pii,link_flagged,annotator,split,notes,post_text,parent_text,is_reply,created_time,source_page_id
dom__48,ទេម្នាក់ៗមិចបានជាសើចគាត់វិញ?,,,,,,,,,,False,,
dom__49,ហត់​មេះ,,,,,,,,,,False,,
dom__50,រកកន្លែងអាណិតមិនឃើញទេអញ,,,,,,,,,,False,,
dom__51,មានរំលោបសេពសន្តិវៈ អត់,,,,,,,,,,False,,
dom__52,ពិបាកលើសដើមលូវ,,,,,,,,,,False,,
dom__53,គោលអាស្សីលូវហើយ,,,,,,,,,,False,,
dom__54,បរាជ័យសូម្បីតែប្ដូរភេទ,,,,,,,,,,False,,
dom__55,អានោះតាបូងវាស្មានតែស្រីដល់វាដឹងចឹងវៃប៉ាដោយ,,,,,,,,,,False,,
dom__56,មុនដំបូងចោរប្រុងចាប់រំលោភក៏ប៉ុន្តែស្រាប់តែស្រាតខោមកឃើញមួយចង្កោមដូចគ្នាលែងចាប់រំលោភបែរជាវ៉ៃតែម្ដងទៅ,,,,,,,,,,False,,
dom__57,ប្រហែលហៅប្រុសទៅតែខាងប្រុសដឹងថាខ្ទើយវ៉ៃយកម្តងទៅ,,,,,,,,,,False,,
dom_Sad_58,Sad ទៅបោះតងចាំលោមានអាស្ទាវណាដាច់បែក,,,,,,,,,,False,,
dom__59,ទុកជួបទុក,,,,,,,,,,False,,
dom__60,អាណិតឡឹក,,,,,,,,,,False,,
dom__61,សំណាងហើយគេមិនរំលោភ,,,,,,,,,,False,,
dom__62,ប្លែកៗ,,,,,,,,,,False,,
dom__63,ថ្ងៃក្រោយបើចង់សេតទៅរកកន្លែងដែលសុវត្ថិភាពផងមិនមែនមកសេតកណ្ដាលព្រៃតែឯងបែបនេះទេនេះសំណាងហើយដែលវាមិនវ៉ៃឲ្យង***បើកុំអីគ្មាននរណាដឹងផង,,,,,,,,,,False,,
dom__64,កុំចេះតែហាន,,,,,,,,,,False,,
dom__65,ណាត់គ្នាទៅដេកពេលខាងប្រុសដឹងថាភេទទីបីគេខឹងគេវ៉ៃតែម្ដងទៅ។,,,,,,,,,,False,,
dom__66,អាញ់សង្ស័យហា បោះតង់បោះតង់ទៅលួចជក់….ក្នុងព្រៃ,,,,,,,,,,False,,
dom__67,សមមុខហើយ,,,,,,,,,,False,,
dom__68,លើកក្រោយប្រហែលគាត់លែងហ៊ានសេដហើយ ចេញសេដដំបូងក៏បរាជ័យដែល,,,,,,,,,,False,,
dom__69,អោយវាងាប់ទៅមីឆ្កួត,,,,,,,,,,False,,
dom__70,បោះតង់រកប្រុស,,,,,,,,,,False,,
dom__71,អ្នកមើលគិតដូចខ្ងុំអត់,,,,,,,,,,False,,
dom_Hmm_72,Hmm ម៉េចត្រូវសើចឲគាត់,,,,,,,,,,False,,
dom__73,គួខ្លាច,,,,,,,,,,False,,
dom__74,បងសាពត៍មាននៅខាងកោះកុងបោះតង់ច្រើនណាស់មកយកសាពត៍មសនផងបង,,,,,,,,,,False,,
dom_10000_75,10000 សំណាងហើយដែលគេមិន រំលោភ,,,,,,,,,,False,,
dom__76,ខំម្ល៉េះអ្នកណាបឿក,,,,,,,,,,False,,
dom__77,សមណាស់,,,,,,,,,,False,,
dom__78,អាចេារនឹងបែបរាវប៉ះមេីមដំឡូងហេីយបានផ្អេីលឈុលចឹង,,,,,,,,,,False,,
dom__79,បាក់ធ្មេញ,,,,,,,,,,False,,
dom__80,គាំងណាស់,,,,,,,,,,False,,
dom__81,មនុស្ស អុីចឹង ក៏សំភាសន៍ ដែរ លោកសារព័ត៌មានអើយ,,,,,,,,,,False,,
dom__82,ជឿហេីយ,,,,,,,,,,False,,
dom__83,កម្ម,,,,,,,,,,False,,
dom__84,ដឹងច្បាស់អត់រឿងនិង,,,,,,,,,,False,,
dom__85,ហុឺ,,,,,,,,,,False,,
dom__86,ចង់ល្បីពេក,,,,,,,,,,False,,
dom__87,អាណិតណាស់ជិវិតគេជីវិតយេីងទេាះបីយ៉ាងម៉េចក៏ដេាយក៏មិនត្រូវសេីចចំអកគេដែរ,,,,,,,,,,False,,
dom__88,បំពង់ ស៉ីមាំងបានដៃឃ្មុំញញឹមទៀតហើយ,,,,,,,,,,False,,
dom__89,កុំបន្ទោសចោរ មកពីយើង ផ្គើនចោរ ខ្វះណាស់កន្លែងដេក,,,,,,,,,,False,,
dom__91,ធ្វើបាបគ្នា,,,,,,,,,,False,,
dom__92,វគ្គនេះ បរាជ័យ វគ្គក្រោយជូនពអោយគាត់ជោគជ័យ ស៊ូៗ ហេងហេង,,,,,,,,,,False,,
dom__93,ឲងាប់ចុះ,,,,,,,,,,False,,
dom__94,ចឹងបានចោរអត់រំលោភ,,,,,,,,,,False,,
dom__95,គ្នាអាចមានវិបត្តិ ផ្លូវចិត្តផង ក៏មិនដឹង,,,,,,,,,,False,,
dom__96,មិច​ម្នាក់​ៗ​សេីច​គាត់​ចឹង?,,,,,,,,,,False,,
dom__97,អនាធិបតេយ្យមេះ,,,,,,,,,,False,,
dom__98,ដេត ហើយថាចោលវ៉ៃ ប្រុសប្លន់សោះងែង,,,,,,,,,,False,,
dom__99,ជក់ថ្នាំសោះ សុទ្ធតែបោះតង់,,,,,,,,,,False,,
dom__100,ថ្មីទៀតហើយ,,,,,,,,,,False,,
